006,003,003,003,003,003,005,005,010,005,006,006,006,006,020,011,005,003,004,004,005,004,008,008,003,003,003,003,003,003,003,005,001,000,000,000,000,000,001,001,002,001,001,001,001,001,003,004,003,002,002,003,002,002,003,006,004,003,004,005,005,004,006,021,#
006,003,003,003,003,003,005,010,010,005,006,006,006,006,018,015,005,004,004,004,005,005,007,012,003,002,002,002,003,002,003,008,001,000,000,000,000,000,001,003,001,001,001,001,001,001,003,006,003,003,004,004,003,003,005,010,006,006,006,006,006,006,008,059,#
006,003,003,003,003,003,006,010,010,006,006,006,006,006,018,018,005,004,004,004,005,005,008,015,003,002,003,003,003,003,003,011,001,000,000,000,000,000,001,005,001,001,001,001,001,001,003,010,003,003,003,004,003,003,005,013,006,006,006,006,006,006,009,088,#
006,003,003,003,003,003,005,015,010,006,006,006,006,006,019,020,005,004,004,004,004,004,007,017,003,002,003,003,003,003,004,015,001,000,000,000,000,000,001,006,001,001,001,001,001,001,003,012,003,003,003,003,003,003,005,013,006,005,006,006,006,006,009,123,#
006,003,003,003,003,003,005,017,010,006,006,006,006,006,018,024,005,003,004,004,005,004,007,020,003,002,002,003,003,003,003,017,001,000,000,000,000,000,001,008,001,001,001,001,001,001,002,013,003,003,003,004,003,001,005,016,006,006,004,006,007,006,011,146,#
006,003,003,003,003,003,005,020,010,006,006,006,006,006,017,027,005,004,004,004,005,004,007,022,003,002,002,003,003,002,003,020,001,000,000,000,000,000,001,010,001,001,001,001,001,001,002,017,003,003,003,004,003,003,005,021,006,006,006,007,006,006,009,178,#
006,003,003,003,003,003,005,020,010,006,006,006,006,005,017,029,005,004,004,004,005,004,007,023,003,002,002,003,003,002,003,019,001,000,000,000,000,000,001,010,001,000,000,000,000,000,001,010,003,003,003,003,003,003,004,020,006,006,006,008,007,005,010,174,#
006,003,003,003,003,003,005,004,009,005,005,005,006,006,017,010,004,003,003,003,004,003,005,005,003,001,002,002,002,002,003,003,001,000,000,000,000,000,000,000,001,000,001,001,001,001,002,002,003,002,002,003,003,002,004,004,001,000,000,000,000,000,001,000,#
006,003,003,003,003,003,005,006,010,006,006,006,006,006,018,013,005,003,004,004,004,003,006,008,003,002,002,003,003,002,003,005,001,000,000,000,000,000,001,001,001,000,000,001,001,001,002,005,003,003,003,004,003,003,005,008,005,005,005,006,006,005,008,048,#
006,003,003,003,003,003,006,016,010,006,006,006,006,006,019,024,005,004,004,005,005,004,007,019,003,002,002,003,003,002,004,015,001,000,000,000,000,000,001,007,001,001,001,001,001,001,003,012,003,003,003,004,003,003,005,015,006,006,006,007,006,006,010,133,#
006,003,003,003,003,003,005,020,010,006,006,006,006,006,019,026,005,004,004,005,005,004,007,021,003,002,002,003,003,002,003,018,001,000,000,000,000,000,001,008,001,000,001,001,001,000,002,012,003,003,003,005,003,003,005,017,007,006,006,008,007,005,010,146,#
005,003,003,003,003,003,005,005,008,005,005,006,006,005,013,009,005,003,003,004,004,003,006,006,002,001,002,002,002,001,002,003,001,000,000,000,000,000,000,000,001,000,001,000,001,000,001,001,002,002,002,003,003,002,003,005,002,001,001,001,001,000,002,003,#
006,003,003,003,004,003,005,007,010,006,006,007,007,005,017,012,005,004,004,004,005,004,006,009,003,002,002,003,003,002,003,006,001,000,000,000,000,000,001,002,001,001,001,001,001,001,002,006,003,003,003,004,003,003,005,010,006,005,006,006,006,006,009,073,#
006,003,003,003,003,003,004,019,009,006,006,006,006,006,017,025,004,003,004,004,003,003,005,021,001,001,001,001,001,001,003,017,001,000,000,000,000,000,001,008,001,001,001,001,001,001,002,015,004,003,004,005,004,003,005,020,007,006,008,008,008,008,011,163,#
005,003,003,003,004,003,005,020,009,007,007,007,007,007,015,026,005,004,005,005,005,005,006,023,002,001,001,001,002,001,003,018,001,000,000,000,000,000,001,008,001,001,001,001,001,001,002,017,004,003,004,005,004,003,005,022,008,006,008,008,008,008,012,176,#
005,003,003,003,003,003,005,021,009,006,006,006,007,005,016,030,005,004,004,004,005,004,006,024,002,002,002,002,002,002,003,021,001,000,000,000,000,000,001,010,001,001,001,001,001,001,003,018,004,004,005,005,004,004,005,023,008,007,008,008,008,008,012,199,#
006,004,004,004,004,004,006,020,010,007,007,008,008,007,016,026,006,005,005,005,006,005,008,022,002,001,001,001,002,001,003,015,001,000,000,000,000,000,001,008,002,001,001,001,001,001,003,013,004,003,003,005,004,004,005,017,008,007,008,008,008,008,011,128,#
006,004,004,004,004,004,005,005,010,007,007,007,008,007,016,012,005,005,005,005,005,005,007,007,003,002,002,002,003,002,003,003,001,000,000,000,000,000,001,000,002,001,001,001,001,001,003,002,004,003,004,005,004,004,005,005,001,000,000,000,000,000,001,000,#
#Header
006,004,004,005,005,004,006,006,010,007,008,008,008,008,019,012,006,005,005,005,006,005,008,009,003,002,003,003,003,003,004,003,001,000,000,000,000,000,001,000,002,001,001,001,001,001,003,002,005,004,005,005,005,005,006,006,001,000,000,000,000,000,001,000,#
SPEED=18
CHECKSUMPRE=250
CHECKSUMCUR=251
THRESHOLD=35
MYLOOPS=103160
VERSION=ST1-03172020-1400
DEVICEID=ST1W0004
DEVICETYPE=NANO328BT8x8
CABELORIENTATION=1
SROUCE=BT
BLUETHOOTH=0
006,003,003,003,004,003,004,004,009,006,006,006,006,006,011,008,004,003,003,003,003,003,005,006,003,002,002,002,002,002,003,003,001,000,000,000,000,000,000,000,001,001,001,001,001,001,001,001,004,003,004,005,004,003,004,005,001,000,000,000,000,000,000,000,#
008,005,005,005,005,006,005,020,006,004,004,004,005,004,004,008,003,003,003,002,003,003,003,005,001,001,001,000,001,001,000,002,000,000,000,000,000,000,000,000,001,001,001,000,001,000,000,001,001,002,003,002,002,003,002,005,000,000,000,000,000,000,000,001,#
008,006,005,005,006,006,005,036,007,005,005,004,005,005,004,010,003,002,002,001,001,001,001,006,002,001,000,000,001,000,000,004,001,000,000,000,000,000,000,005,002,001,001,001,001,001,001,006,003,003,003,002,002,003,002,008,000,000,000,000,000,000,000,003,#
008,005,006,006,006,006,006,073,006,005,005,005,005,005,004,013,001,001,001,001,000,000,001,009,001,000,000,000,000,000,000,006,000,000,000,000,000,000,000,005,001,001,001,001,001,001,001,009,002,002,002,002,002,002,003,013,000,000,000,000,000,000,000,006,#
008,006,006,006,007,008,006,103,008,005,005,005,005,006,005,015,002,002,001,001,002,002,001,012,001,001,001,001,001,001,000,010,001,000,000,000,000,001,000,010,001,001,001,001,001,001,000,010,002,003,002,003,002,003,002,012,001,001,001,001,001,003,002,008,#
008,005,006,005,006,006,006,088,004,003,003,003,003,003,003,012,002,001,001,001,001,001,001,010,001,001,001,001,001,001,001,009,001,000,000,000,000,000,000,008,000,000,000,000,000,000,000,006,003,003,003,003,003,003,003,010,000,000,000,000,000,000,000,006,#
006,005,004,005,005,007,005,012,005,004,003,004,003,004,003,005,003,003,002,003,003,003,003,005,001,001,000,000,001,001,000,001,000,000,000,000,000,000,000,000,001,001,001,000,001,001,001,001,003,003,003,003,003,003,003,004,001,001,001,001,001,001,001,001,#
003,003,003,003,003,003,003,003,003,002,002,001,002,003,002,002,003,003,002,002,002,002,002,003,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,001,001,001,001,001,001,001,001,003,003,003,005,004,003,003,005,002,000,000,001,001,000,001,001,#
009,008,008,008,009,012,010,139,006,005,005,005,005,006,005,020,005,005,004,004,005,005,005,020,003,001,002,001,002,002,002,016,001,000,000,000,000,001,000,014,001,001,001,001,001,001,001,015,005,004,004,003,004,005,004,020,001,000,000,000,000,000,000,010,#
