>>>FABRIC CONTROLLER START
VERSION=ST1-03242020-1500
DEVICEID=ST1W0004
DEVICETYPE=NANO328BT8x8
SPEED=0
THRESHOLD=20
MYLOOPS=0
FORMAT=0
FLIPPED=1
NOISELEVEL=30
MODE=1
CABLEORIENTATION=11
SROUCE=USB
UniqueID: 59 38 32 31 32 35 11 1B 20 
SENSOR=8x8
000,000,000,000,000,000,000,000,019,014,000,000,000,000,000,000,069,153,074,090,062,013,000,018,060,058,045,037,040,014,013,013,043,066,068,047,045,000,014,013,037,042,044,049,120,014,000,016,045,065,085,102,105,013,000,017,021,013,000,000,000,000,000,000,#60#
000,000,000,000,000,000,000,000,021,017,000,000,000,000,000,000,070,159,076,093,066,018,016,018,060,054,044,040,040,014,000,014,044,066,069,049,046,000,014,014,040,047,049,053,125,014,000,016,049,071,093,110,116,014,015,015,022,013,000,000,000,000,000,000,#59#
000,000,000,000,000,000,000,000,022,017,000,000,000,000,000,000,077,165,081,095,069,015,000,018,069,059,051,043,044,016,013,014,046,066,067,048,048,015,000,016,042,047,053,054,125,014,014,014,053,075,112,113,116,015,000,018,020,000,000,000,000,000,000,000,#60#
000,000,000,000,000,000,000,000,022,016,000,000,000,000,000,000,078,167,086,098,073,020,017,017,070,063,058,047,047,015,000,015,047,068,071,051,051,015,000,016,043,051,057,058,126,017,015,015,058,080,120,119,126,018,017,016,023,000,000,000,000,000,000,000,#60#
000,000,000,000,000,000,000,000,025,018,000,000,000,000,000,000,078,171,091,102,075,017,017,018,067,067,069,053,051,017,015,014,049,070,078,055,053,015,000,017,043,051,058,059,125,018,016,018,059,084,131,127,132,021,017,019,021,000,000,000,000,000,000,000,#59#
000,000,000,000,000,000,000,000,022,016,000,000,000,000,000,000,077,169,095,102,077,017,016,018,069,071,081,059,056,018,014,014,050,073,082,058,057,014,014,014,042,050,060,059,120,017,015,014,061,085,142,135,139,019,017,018,022,013,000,000,000,000,000,000,#60#
000,000,000,000,000,000,000,000,022,018,000,000,000,000,000,000,077,172,099,105,082,018,017,019,070,076,091,063,061,015,000,016,051,074,085,060,059,015,000,017,042,052,063,059,114,017,015,014,060,091,159,134,155,018,016,019,021,013,000,000,000,000,000,000,#60#
000,000,000,000,000,000,000,000,021,018,000,000,000,000,000,000,076,170,102,107,085,016,017,016,070,078,098,067,065,018,016,018,051,076,088,062,063,015,013,014,042,053,066,062,115,017,016,018,066,092,166,141,166,018,018,018,023,000,000,000,000,000,000,000,#60#
000,000,000,000,000,000,000,000,020,020,013,000,000,000,000,000,074,170,102,107,084,016,016,018,069,080,109,070,069,015,013,015,049,072,088,061,062,014,014,014,042,053,068,061,118,016,015,015,065,093,166,141,168,021,018,019,020,014,000,000,000,000,000,000,#59#
000,000,000,000,000,000,000,000,019,017,000,000,000,000,000,000,075,170,100,105,082,016,016,018,070,082,113,073,070,014,015,015,049,070,091,062,061,014,000,016,040,050,061,059,108,015,000,018,063,091,167,137,162,016,018,019,017,000,000,000,000,000,000,000,#59#
000,000,000,000,000,000,000,000,020,022,014,013,013,000,000,000,076,171,100,105,082,017,016,018,071,082,113,071,069,016,016,018,049,068,091,060,062,014,016,017,039,047,060,056,102,017,016,017,063,087,163,135,166,017,018,019,020,014,000,000,000,000,000,000,#60#
000,000,000,000,000,000,000,000,022,023,016,014,013,000,000,000,077,172,102,103,083,015,013,016,069,084,118,073,072,018,016,018,051,071,102,064,064,018,016,017,040,048,060,055,103,017,015,014,063,091,162,135,162,020,017,019,021,000,000,000,000,000,000,000,#59#
000,000,000,000,000,000,000,000,021,023,015,000,014,000,000,000,078,172,102,102,079,016,016,018,072,087,124,073,069,016,016,016,052,072,109,065,064,017,015,015,039,047,058,052,099,015,014,014,063,089,160,131,152,018,016,018,021,013,000,000,000,000,000,000,#61#
000,000,000,000,000,000,000,000,025,026,016,014,016,000,000,000,079,168,101,101,081,020,018,019,078,085,128,073,071,018,016,018,054,071,109,065,065,019,013,014,040,046,057,054,100,019,016,017,065,087,153,132,153,018,018,019,021,000,000,000,000,000,000,000,#59#
000,000,000,000,000,000,000,000,021,022,015,014,014,000,000,000,073,166,099,100,080,020,017,019,065,080,128,071,071,017,017,018,052,072,110,064,065,019,017,015,039,047,059,055,102,018,016,018,063,088,154,133,155,020,018,016,019,013,000,000,000,000,000,000,#59#
000,000,000,000,000,000,000,000,014,020,000,000,000,000,000,000,054,156,091,099,075,016,017,015,051,070,121,066,065,018,017,017,040,065,104,061,060,016,015,014,034,044,057,054,102,018,017,018,052,083,147,132,148,021,014,016,017,015,000,000,000,000,000,000,#61#
000,000,000,000,000,000,000,000,000,019,000,000,000,000,000,000,033,144,076,091,068,018,017,018,033,055,109,056,057,016,016,016,025,041,071,042,044,015,000,014,024,035,048,043,085,015,000,015,034,067,123,113,142,015,014,017,000,018,000,000,000,000,000,000,#59#
000,000,000,000,000,000,000,000,000,014,000,000,000,000,000,000,019,102,047,084,062,015,013,014,000,016,000,000,000,000,000,000,000,016,000,000,000,000,000,000,017,031,038,043,087,017,015,014,024,050,089,108,140,019,000,018,000,014,000,000,000,000,000,000,#60#
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,015,000,020,017,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,014,000,000,000,013,013,000,019,054,000,000,000,000,000,000,000,000,000,000,000,#59#
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,#58#
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,032,000,000,000,000,000,000,000,#1576#
000,000,000,000,000,000,000,000,016,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,042,000,000,000,000,000,000,000,#60#
000,000,000,000,000,000,000,000,021,000,000,000,000,000,000,000,014,000,000,000,000,000,000,000,019,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,018,000,000,000,000,000,000,000,014,000,000,000,000,000,000,000,064,014,000,000,000,000,000,000,#59#
000,000,000,000,000,000,000,000,025,000,000,000,000,000,000,000,015,000,000,000,000,000,000,000,023,000,000,000,000,000,000,000,013,000,000,000,000,000,000,000,020,000,000,000,000,000,000,000,018,000,000,000,000,000,000,000,098,014,000,000,000,000,000,000,#60#
000,000,000,000,000,000,000,000,026,000,000,000,000,000,000,000,016,000,000,000,000,000,000,000,024,000,000,000,000,000,000,000,013,000,000,000,000,000,000,000,023,000,000,000,000,000,000,000,023,000,000,000,000,000,000,000,125,015,000,000,000,000,000,000,#59#
000,000,000,000,000,000,000,000,032,000,000,000,000,000,000,000,018,000,000,000,000,000,000,000,025,000,000,000,000,000,000,000,014,000,000,000,000,000,000,000,023,000,000,000,000,000,000,000,023,000,000,000,000,000,000,000,146,015,000,000,000,000,000,000,#59#
000,000,000,000,000,000,000,000,023,000,000,000,000,000,000,000,014,000,000,000,000,000,000,000,021,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,019,000,000,000,000,000,000,000,020,000,000,000,000,000,000,000,095,014,000,000,000,000,000,000,#1060#
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,017,000,000,000,000,000,000,000,#60#
000,000,000,000,000,000,000,000,014,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,024,000,000,000,000,000,000,000,#1122#
000,000,000,000,000,000,000,000,021,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,016,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,016,000,000,000,000,000,000,000,016,000,000,000,000,000,000,000,059,000,000,000,000,000,000,000,#59#
000,000,000,000,000,000,000,000,024,000,000,000,000,000,000,000,014,000,000,000,000,000,000,000,020,000,000,000,000,000,000,000,013,000,000,000,000,000,000,000,017,000,000,000,000,000,000,000,019,000,000,000,000,000,000,000,078,014,000,000,000,000,000,000,#60#
000,000,000,000,000,000,000,000,020,000,000,000,000,000,000,000,014,000,000,000,000,000,000,000,019,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,018,000,000,000,000,000,000,000,017,000,000,000,000,000,000,000,071,014,000,000,000,000,000,000,#211#
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,#59#
000,000,000,000,000,000,000,000,016,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,013,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,037,000,000,000,000,000,000,000,#396#
000,000,000,000,000,000,000,000,021,000,000,000,000,000,000,000,013,000,000,000,000,000,000,000,020,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,014,000,000,000,000,000,000,000,015,000,000,000,000,000,000,000,056,014,000,000,000,000,000,000,#60#
000,000,000,000,000,000,000,000,022,000,000,000,000,000,000,000,014,000,000,000,000,000,000,000,024,000,000,000,000,000,000,000,013,000,000,000,000,000,000,000,018,000,000,000,000,000,000,000,019,000,000,000,000,000,000,000,066,016,000,000,000,000,000,000,#59#
000,000,000,000,000,000,000,000,019,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,017,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,014,000,000,000,000,000,000,000,014,000,000,000,000,000,000,000,052,015,000,000,000,000,000,000,#111#
000,000,000,000,000,000,000,000,017,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,017,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,046,013,000,000,000,000,000,000,#397#
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,020,000,000,000,000,000,000,000,#59#
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,024,#3718#
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,014,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,039,#60#
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,016,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,014,045,#59#
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,014,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,014,074,#59#
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,017,000,000,000,000,000,000,000,014,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,013,000,000,000,000,000,016,094,#58#
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,019,000,000,000,000,000,000,000,014,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,013,014,000,000,000,000,000,016,114,#59#
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,021,000,000,000,000,000,000,000,014,000,000,000,000,000,000,000,013,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,014,000,000,000,000,000,000,000,015,000,000,000,000,000,000,015,131,#60#
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,022,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,013,000,000,000,000,000,000,000,014,000,000,000,000,000,000,000,017,000,000,000,000,000,000,016,164,#59#
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,023,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,018,000,000,000,000,000,000,000,014,000,000,000,000,000,000,000,019,000,000,000,000,000,000,000,016,013,000,000,000,000,000,018,183,#59#
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,021,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,014,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,015,000,000,000,000,000,000,000,014,013,000,000,000,000,000,018,159,#58#
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,021,#59#
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,#60#
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,013,041,#92#
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,013,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,016,072,#58#
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,017,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,013,000,000,000,000,000,017,090,#93#
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,019,000,000,000,000,000,000,000,013,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,015,000,000,000,000,000,000,000,000,000,000,000,000,000,000,018,129,#178#
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,023,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,018,000,000,000,000,000,000,000,013,000,000,000,000,000,000,016,166,#59#
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,023,000,000,000,000,000,000,000,013,000,000,000,000,000,000,000,014,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,020,000,000,000,000,000,000,000,015,000,000,000,000,000,000,015,188,#59#
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,025,000,000,000,000,000,000,000,013,000,000,000,000,000,000,000,014,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,020,000,000,000,000,000,000,000,018,000,000,000,000,000,000,016,203,#60#
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,024,000,000,000,000,000,000,000,013,000,000,000,000,000,000,000,013,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,020,000,000,000,000,000,000,000,017,000,000,000,000,000,000,018,190,#178#
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,023,000,000,000,000,000,000,000,014,000,000,000,000,000,000,000,017,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,019,000,000,000,000,000,000,000,013,000,000,000,000,000,000,019,176,#127#
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,024,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,015,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,020,000,000,000,000,000,000,000,015,013,000,000,000,000,000,018,175,#144#
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,023,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,019,000,000,000,000,000,000,000,016,014,000,000,000,000,000,020,180,#110#
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,023,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,015,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,020,000,000,000,000,000,000,000,014,013,000,000,000,000,013,020,178,#59#
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,024,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,014,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,020,000,000,000,000,000,000,000,017,000,000,000,000,000,000,019,177,#60#
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,025,000,000,000,000,000,000,000,013,000,000,000,000,000,000,000,015,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,019,000,000,000,000,000,000,000,017,013,000,000,000,000,000,019,182,#59#
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,024,000,000,000,000,000,000,000,013,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,020,000,000,000,000,000,000,000,014,013,000,000,000,000,000,020,176,#59#
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,024,000,000,000,000,000,000,000,013,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,021,000,000,000,000,000,000,000,014,014,013,000,000,000,013,020,179,#704#
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,024,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,020,000,000,000,000,000,000,000,016,013,000,000,000,000,014,021,180,#178#
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,025,000,000,000,000,000,000,000,013,000,000,000,000,000,000,000,017,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,021,000,000,000,000,000,000,000,015,013,000,000,000,000,000,018,204,#262#
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,025,000,000,000,000,000,000,000,013,000,000,000,000,000,000,000,015,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,022,000,000,000,000,000,000,000,018,013,000,000,000,000,013,019,219,#60#
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,024,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,013,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,020,000,000,000,000,000,000,000,017,000,000,000,000,000,000,020,184,#59#
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,021,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,016,000,000,000,000,000,000,000,014,000,000,000,000,000,000,018,144,#59#
